0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	6
33	225
34	243
35	278
36	261
37	284
38	289
39	271
40	303
41	273
42	290
43	315
44	276
45	285
46	287
47	355
48	298
49	298
50	325
51	286
52	325
53	297
54	320
55	332
56	330
57	357
58	350
59	333
60	380
61	392
62	364
63	362
64	374
65	396
66	359
67	382
68	336
69	335
70	342
71	360
72	327
73	353
74	348
75	313
76	352
77	308
78	351
79	303
80	302
81	304
82	288
83	275
84	312
85	254
86	280
87	271
88	280
89	261
90	226
91	256
92	258
93	245
94	225
95	249
96	250
97	252
98	233
99	207
100	229
101	217
102	189
103	220
104	191
105	199
106	192
107	161
108	170
109	160
110	163
111	129
112	147
113	144
114	126
115	132
116	117
117	100
118	71
119	97
120	109
121	81
122	88
123	87
124	77
125	82
126	104
127	74
128	72
129	66
130	70
131	78
132	69
133	63
134	72
135	77
136	56
137	52
138	64
139	86
140	82
141	57
142	61
143	58
144	65
145	60
146	71
147	62
148	78
149	71
150	87
151	93
152	103
153	130
154	118
155	168
156	200
157	259
158	267
159	357
160	340
161	426
162	454
163	532
164	561
165	519
166	574
167	600
168	497
169	489
170	452
171	409
172	366
173	331
174	268
175	246
176	187
177	161
178	129
179	106
180	87
181	57
182	42
183	41
184	40
185	34
186	29
187	26
188	25
189	35
190	24
191	26
192	27
193	30
194	30
195	22
196	25
197	21
198	19
199	31
200	24
201	24
202	26
203	24
204	22
205	30
206	24
207	24
208	16
209	21
210	21
211	24
212	23
213	24
214	23
215	25
216	24
217	23
218	34
219	31
220	30
221	24
222	29
223	35
224	29
225	32
226	33
227	28
228	21
229	31
230	24
231	29
232	22
233	24
234	31
235	31
236	24
237	27
238	19
239	29
240	16
241	35
242	21
243	17
244	15
245	20
246	22
247	18
248	30
249	19
250	27
251	28
252	31
253	25
254	33
255	28
256	17
257	24
258	24
259	25
260	22
261	19
262	28
263	23
264	23
265	25
266	20
267	23
268	30
269	25
270	19
271	24
272	23
273	20
274	26
275	22
276	33
277	17
278	29
279	23
280	17
281	27
282	21
283	23
284	20
285	31
286	26
287	22
288	23
289	37
290	31
291	28
292	26
293	19
294	19
295	27
296	31
297	18
298	37
299	22
300	25
301	21
302	24
303	24
304	25
305	27
306	19
307	21
308	35
309	29
310	29
311	28
312	32
313	27
314	27
315	22
316	32
317	29
318	32
319	29
320	29
321	27
322	30
323	29
324	27
325	33
326	21
327	29
328	28
329	27
330	27
331	22
332	23
333	23
334	15
335	16
336	18
337	15
338	19
339	18
340	17
341	15
342	18
343	14
344	14
345	11
346	11
347	12
348	5
349	13
350	12
351	10
352	11
353	9
354	13
355	4
356	7
357	8
358	10
359	10
360	4
361	6
362	8
363	6
364	8
365	8
366	7
367	6
368	9
369	6
370	1
371	5
372	1
373	6
374	8
375	5
376	4
377	5
378	7
379	8
380	3
381	7
382	9
383	10
384	13
385	14
386	6
387	7
388	20
389	16
390	25
391	23
392	29
393	30
394	33
395	43
396	44
397	33
398	38
399	42
400	56
401	42
402	53
403	60
404	42
405	49
406	53
407	45
408	53
409	40
410	46
411	37
412	36
413	36
414	39
415	32
416	33
417	26
418	27
419	19
420	20
421	19
422	6
423	13
424	17
425	8
426	8
427	5
428	6
429	4
430	10
431	3
432	8
433	4
434	6
435	1
436	2
437	0
438	3
439	1
440	2
441	2
442	2
443	2
444	3
445	3
446	2
447	1
448	1
449	1
450	2
451	2
452	3
453	3
454	1
455	0
456	1
457	3
458	3
459	1
460	1
461	4
462	3
463	1
464	0
465	3
466	2
467	2
468	2
469	3
470	0
471	0
472	0
473	1
474	0
475	0
476	1
477	4
478	2
479	0
480	0
481	1
482	0
483	0
484	0
485	1
486	0
487	1
488	0
489	0
490	1
491	1
492	0
493	0
494	1
495	2
496	2
497	1
498	1
499	1
500	2
501	1
502	0
503	1
504	1
505	0
506	1
507	1
508	0
509	0
510	1
511	0
