0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	68
33	242
34	240
35	227
36	192
37	197
38	211
39	201
40	168
41	212
42	187
43	198
44	186
45	171
46	181
47	174
48	172
49	169
50	143
51	174
52	155
53	157
54	150
55	141
56	126
57	153
58	141
59	157
60	117
61	144
62	135
63	137
64	143
65	137
66	167
67	128
68	143
69	113
70	144
71	123
72	152
73	132
74	125
75	120
76	115
77	117
78	123
79	90
80	103
81	117
82	95
83	112
84	119
85	130
86	99
87	134
88	111
89	103
90	99
91	145
92	102
93	96
94	134
95	118
96	114
97	115
98	107
99	89
100	96
101	101
102	97
103	100
104	96
105	102
106	111
107	108
108	113
109	101
110	104
111	84
112	95
113	122
114	91
115	113
116	113
117	111
118	94
119	94
120	88
121	104
122	95
123	97
124	110
125	90
126	105
127	108
128	98
129	124
130	99
131	119
132	99
133	97
134	115
135	114
136	108
137	101
138	94
139	113
140	106
141	96
142	101
143	110
144	112
145	102
146	90
147	130
148	100
149	108
150	109
151	105
152	123
153	110
154	126
155	108
156	108
157	109
158	112
159	107
160	114
161	110
162	115
163	131
164	120
165	130
166	122
167	146
168	127
169	126
170	143
171	118
172	143
173	148
174	131
175	136
176	150
177	127
178	152
179	140
180	132
181	146
182	141
183	130
184	139
185	123
186	138
187	121
188	142
189	118
190	116
191	128
192	111
193	107
194	94
195	107
196	83
197	73
198	79
199	91
200	89
201	77
202	59
203	65
204	55
205	58
206	46
207	48
208	43
209	47
210	30
211	34
212	33
213	32
214	40
215	27
216	26
217	31
218	19
219	22
220	13
221	11
222	8
223	12
224	17
225	10
226	6
227	6
228	8
229	13
230	3
231	9
232	5
233	5
234	2
235	5
236	7
237	6
238	5
239	6
240	5
241	5
242	4
243	4
244	2
245	2
246	3
247	0
248	2
249	1
250	2
251	1
252	1
253	2
254	0
255	1
256	1
257	1
258	0
259	1
260	1
261	0
262	0
263	0
264	0
265	1
266	0
267	0
268	0
269	2
270	1
271	0
272	0
273	0
274	0
275	1
276	1
277	0
278	1
279	0
280	1
281	0
282	1
283	0
284	1
285	0
286	0
287	0
288	0
289	1
290	3
291	1
292	0
293	1
294	1
295	0
296	0
297	0
298	1
299	1
300	0
301	0
302	1
303	0
304	1
305	1
306	0
307	1
308	1
309	1
310	2
311	0
312	1
313	2
314	0
315	0
316	1
317	1
318	0
319	1
320	0
321	1
322	1
323	0
324	0
325	0
326	0
327	0
328	0
329	1
330	1
331	0
332	0
333	0
334	0
335	0
336	0
337	1
338	1
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	1
348	1
349	0
350	0
351	0
352	0
353	0
354	2
355	0
356	1
357	1
358	0
359	1
360	0
361	0
362	1
363	0
364	0
365	1
366	0
367	0
368	0
369	1
370	0
371	1
372	0
373	0
374	0
375	1
376	1
377	0
378	1
379	1
380	0
381	0
382	0
383	0
384	1
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	1
394	0
395	0
396	0
397	0
398	1
399	0
400	0
401	0
402	0
403	1
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	1
412	0
413	1
414	0
415	2
416	0
417	1
418	0
419	1
420	0
421	1
422	0
423	1
424	1
425	0
426	0
427	1
428	0
429	0
430	0
431	0
432	1
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	1
454	0
455	0
456	0
457	0
458	0
459	2
460	0
461	0
462	0
463	1
464	0
465	0
466	0
467	0
468	1
469	1
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	1
478	1
479	0
480	0
481	0
482	1
483	0
484	0
485	0
486	0
487	0
488	0
489	1
490	0
491	1
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
